Code,Product Name,Unit,Current Stock,Sales Scheme Deal,Sales Scheme Free,Purch Scheme Deal,Purch Scheme Free
0000236,UNIAZ 8 TAB 1*10,PCS,0,0,0,0,0
it10309,UNIAZ BETA 16/50 TAB 1*10,PCS,0,0,0,0,0
it10187,UNIAZ T 80 TAB 1*10,PCS,7,0,0,0,0
it7690,UNICARBAZAN FORT 8T 1,PCS,0,0,0,0,0
it7692,UNIENZYME PLUS SYP 1X200ML,PCS,38,0,0,0,0
it7693,UNIENZYME TAB 1X15,PCS,200,0,0,0,0
it10132,UNIENZYME XT TAB 1*15,PCS,20,0,0,0,0
it8809,UNINZYME PRO TAB 1*10,PCS,109,0,0,0,0
it10764,UNIPROGESTIN 250 AMP 1ML,PCS,20,0,0,0,0
it9231,UNIPROGESTIN 500 AMP,PCS,10,0,0,0,0
it9784,UNISPEED CZ TAB 1*15,PCS,0,0,0,0,0
it7694,UNISTAR 150 TAB 1X10,PCS,10,0,0,0,0
it9436,UNISTAR 20/75 CAP 10 STR 1*10,PCS,0,0,0,0,0
it7696,UNISTAR 75 TAB 1X15,PCS,50,0,0,0,0
it8801,UNISTAR GOLD 10/75 CAP 1*10,PCS,10,0,0,0,0
it9215,UNISTAR GOLD 20/75 CAP 1*10,PCS,12,0,0,0,0
it8896,UNISTAR GOLD 20/75 TAB 1*10,PCS,0,0,0,0,0
0000637,UPNURON TAB 1*10,PCS,0,0,0,0,0
it10338,UPNURON-D 50/20 1*10,PCS,0,0,0,0,0
it10337,UPNURON-D 75/20 CAP 1*10,PCS,0,0,0,0,0
it10336,UPNURON-D 75/30 CAP 1*10,PCS,0,0,0,0,0
it9538,URDOHEP 300 TAB 1*10,PCS,39,0,0,0,0
it7700,URESTOR 300 TAB 1X10,PCS,0,0,0,0,0
it10425,URITIN PLUS 1*7,PCS,0,0,0,0,0
it7697,URO 3 CAP 2X10,PCS,73,10,1,10,1
it7698,URO 3 SYP 200ML,PCS,77,0,0,10,1
it10782,URO-3 GOLD SYP 200ML,PCS,8,0,0,10,1
it9095,URO-3 KFT SYP 200ML,PCS,2,0,0,5,1
it7699,URSETOR 150 TAB 1X10,PCS,10,0,0,0,0
it7785,URSETOR 300 TAB 1X10,PCS,0,0,0,0,0
it10683,UTJOY N 100 TAB 1*14,PCS,7,9,1,0,0
it10691,UTJOY SUSPENSION 100ML,PCS,0,5,1,5,1
it10408,UTWEL 1*10,PCS,0,0,0,0,0
it10409,UTWEL SUSP 210ML,PCS,0,0,0,0,0
it10496,UTWELL-PRO SACHETS 2GM,PCS,0,0,0,0,0
it10714,V TOTAL DROP 15ML,PCS,0,0,0,0,0
it10721,V TOTAL TAB 1*10,PCS,21,0,0,5,1
it9687,VALSYN M TAB 1*10,PCS,0,0,0,0,0
it10314,VALZ 20 TAB 1*10,PCS,20,0,0,0,0
it9828,VALZ 40 TAB 1*10,PCS,7,0,0,0,0
it10324,VALZAAR 40 TAB 1*10,PCS,8,0,0,0,0
it10530,VASOGRAIN EC TAB 20*20,PCS,74,0,0,0,0
it10777,VASOGRAIN PLUS TAB 1*10,PCS,12,0,0,0,0
it10417,VASOVIN XL 2.5 CAP 1*25,PCS,0,0,0,0,0
it10865,VEDHA TABLET 1*10,PCS,0,0,0,0,0
it10058,VEIL 2MG CAP 1*10,PCS,0,0,0,0,0
it8784,VELOZ 20 TAB 1*10,PCS,22,0,0,0,0
0000696,VELOZ 40 TAB 1*10,PCS,2,0,0,0,0
it7702,VELOZ D CAP 1X10,PCS,23,0,0,0,0
it10553,VELOZ FAST TAB 1*10,PCS,0,0,0,0,0
it9270,VELOZ IT CAP 10 STR 1*10,PCS,7,0,0,0,0
it7703,VELOZ L CAP 1X10,PCS,12,0,0,0,0
it8365,VERTIGEN TAB 1X10,PCS,1,0,0,0,0
it9017,VETORY P TAB 1*10,PCS,0,0,0,0,0
it8977,VETORY SP TAB 1*10,PCS,16,0,0,0,0
it9485,VILDAMAC 50 TAB 4*15,PCS,8,0,0,0,0
it9486,VILDAMAC M50/500 TAB 4*15,PCS,0,0,0,0,0
it10350,VILDAMAC OD 100 1*15,PCS,0,0,0,0,0
it10103,VILOR F 100 INHALER 1,PCS,0,0,0,0,0
it10434,VILOR F 100 R/C 1*30,PCS,6,0,0,0,0
0000498,VILOR F 200 R/C 30,PCS,11,0,0,0,0
it10104,VILOR F 50 INHALER 1,PCS,2,0,0,0,0
it10800,VILOR FG 100 INHALER 1,PCS,7,0,0,0,0
it10352,VILOR FG 100 R/C 1*15,PCS,12,0,0,0,0
it10504,VILOR FG 50 INHALER 1,PCS,0,0,0,0,0
0000252,VIROVIR 250 TAB 1*6,PCS,0,0,0,0,0
0000253,VIROVIR 500 TAB 1*3,PCS,2,0,0,0,0
it10277,VITAMAC TAB 1*10,PCS,20,0,0,0,0
it7709,VITANOVA D3 DROP 15ML,PCS,150,0,0,0,0
it10416,VITANOVA D3 NANO SOLUTION 1,PCS,0,0,0,0,0
it7707,VITANOVA D3 SACH 1SACH,PCS,26,0,0,0,0
it7710,VITANOVA-D3-SG-CAP 1X4,PCS,34,0,0,0,0
0000568,VITCOBIN SYP 200ML 1,PCS,0,0,0,0,0
0000633,VITCOBIN TABLET 1*15,PCS,0,0,0,0,0
it10203,VITCOFAL FCM INJ 1,PCS,0,0,0,0,0
0000279,VITCOFOL CAP 1*30,PCS,0,0,0,0,0
0000280,VITCOFOL HB CAP 1*10,PCS,10,0,0,0,0
0000283,VITCOFOL INJ 10ML 10ML,PCS,119,0,0,0,0
it10651,VITCOFOL INJ 1ML 1ML,PCS,40,0,0,0,0
0000352,VITCOFOL ORAL SUSP 200ML,PCS,4,0,0,0,0
0000467,VITCOFOL S INJ 5ML,PCS,22,0,0,0,0
0000443,VITCOFOL-C INJ[1+1.5] 1,PCS,65,0,0,0,0
it10771,VIZILAC FEM 1*10,PCS,0,0,0,0,0
it10847,VIZILAC GG DROP 1,PCS,12,0,0,0,0
0000462,VIZILAC JR SUSP 5ML,PCS,0,0,0,0,0
it7713,VIZYLAC CAP 1X15,PCS,80,0,0,0,0
it7714,VIZYLAC DRY POW 60ML,PCS,53,0,0,0,0
it7715,VIZYLAC DT TAB 1X10,PCS,33,0,0,0,0
it9171,VIZYLAC GG CAP 1*10,PCS,7,0,0,0,0
it9172,VIZYLAC GG SACH 1,PCS,5,0,0,0,0
0000508,VIZYLAC HP CAP 1*10,PCS,17,0,0,0,0
it7716,VIZYLAC RICH CAP 1X10,PCS,202,0,0,0,0
it9589,VOGLIMAC 0.2 1*10,PCS,0,0,0,0,0
it9489,VOGLIMAC 0.3 1*10,PCS,10,0,0,0,0
it9528,VOGLIMAC GM 1 1*10,PCS,7,0,0,0,0
it10278,VOGLIMAC GM 1 HD TAB 1*15,PCS,0,0,0,0,0
it9529,VOGLIMAC GM 2 1*10,PCS,0,0,0,0,0
it10279,VOGLIMAC GM2 HD TAB 1*15,PCS,0,0,0,0,0
it9590,VOGLIMAC MF 0.2 1*10,PCS,5,0,0,0,0
it9591,VOGLIMAC MF 0.3 1*10,PCS,13,0,0,0,0
it8197,VOGLITOR MD .2 TAB,PCS,0,0,0,0,0
it8198,VOGLITOR MD .3 TAB,PCS,0,0,0,0,0
it8889,VOGLITOR MF .2 TAB 1*10,PCS,0,0,0,0,0
it8890,VOGLITOR MF .3 TAB 1*10,PCS,13,0,0,0,0
0000126,VOGLITOR R .5/.3 TAB 1*10,PCS,0,0,0,0,0
0000125,VOGLITOR R 05/.2 TAB 1*10,PCS,0,0,0,0,0
0000127,VOGLITOR R 1/.3 TAB 1*10,PCS,0,0,0,0,0
it10819,VOMIFEN-D TAB 1*10,PCS,0,0,0,0,0
it10455,VONASEC 10MG TABLETS 1*10,PCS,0,0,0,0,0
it10456,VONASEC 20MG TABLETS 1*10,PCS,0,0,0,0,0
it10355,VONOMAC 10 TAB 1*10,PCS,17,0,0,0,0
it10356,VONOMAC 20 TAB 1*10,PCS,0,0,0,0,0
it10678,VONOSHIFT-10 1*10,PCS,0,0,0,0,0
it10679,VONOSHIFT-20 1*10,PCS,7,0,0,0,0
it10331,VORXAR TAB 1*10,PCS,6,0,0,0,0
0000368,VOXIGAIN 10 TAB 1*10,PCS,0,0,0,0,0
0000369,VOXIGAIN 20 TAB 1*10,PCS,0,0,0,0,0
0000370,VOXIGAIN 5 TAB 1*10,PCS,0,0,0,0,0
it7721,WAXIKLIN EAR DROP 10ML,PCS,12,0,0,0,0
it7722,WOMAX SYP 200ML,PCS,60,0,0,10,1
it7840,WYSOLONE 10 MG TAB 1X15,PCS,210,19,1,19,1
it8317,WYSOLONE 20MG TAB 1X15,PCS,45,0,0,0,0
it7724,WYSOLONE DT 5 MG TAB 1X15,PCS,241,19,1,19,1
it7992,X-TIV CAP 1X10,PCS,0,0,0,0,0
it10786,X-TIV SYP 200ML,PCS,0,0,0,0,0
it7726,XAMIC MF TAB 1X10,PCS,0,0,0,0,0
0000704,XILINGIO 10/5 TAB 1*10,PCS,16,0,0,0,0
0000705,XILINGIO 25/5 TAB 1*10,PCS,15,0,0,0,0
it9993,XM-BETA 25 MG TAB 1*10,PCS,50,0,0,0,0
it9994,XM-BETA 50 MG TAB 1*10,PCS,10,0,0,0,0
it8917,XMET SR 1000 TAB 1*15,PCS,0,0,0,0,0
it8918,XMET SR 500 TAB 1*15,PCS,0,0,0,0,0
it8725,XMET-TRIO 1 TAB 1*10,PCS,13,0,0,0,0
it9742,XMET-TRIO 500/0.3/2 SR TABLETS 1*10,PCS,0,0,0,0,0
it8698,XMET-TRIO500/0.2/2 TAB 1*10,PCS,0,0,0,0,0
it8414,XSTAN 20 TAB 1X10,PCS,0,0,0,0,0
it8554,XSTAN 40 TAB 1X10,PCS,0,0,0,0,0
it8071,XSTAN AM TABS 1*15,PCS,0,0,0,0,0
it8745,XSTAN AMH TABS 1*10,PCS,12,0,0,0,0
it8912,XSTAN BETA 25 TAB 1*15,PCS,1,0,0,0,0
it8913,XSTAN BETA 50 TAB 1*15,PCS,7,0,0,0,0
it10494,XSTAN CT 12.5,PCS,0,0,0,0,0
it8049,XSTAN H TAB 1*15,PCS,7,0,0,0,0
it8607,XYLOCAINE 2% INJ 30ML,PCS,43,0,0,91,9
it9870,XYLOCAINE NF CRM 30GM,PCS,75,0,0,0,0
it8819,XYLOCANE 2% JELLY 30GM,PCS,302,0,0,9,1
it10359,Z & D SYRUP 100ML 100ML,PCS,57,0,0,10,3
it10007,Z&D DRY DROP 20ML,PCS,94,0,0,5,1
0000636,ZADIMAC PS VIAL VIAL,PCS,25,0,0,0,0
it9847,ZAFIMOVE 100 TAB 1*10,PCS,0,0,0,0,0
it9807,ZAFIMOVE 50 TAB 1*10,PCS,0,0,0,0,0
0000254,ZATHRIN 100 DT TAB 1*3,PCS,18,0,0,0,0
0000326,ZATHRIN 100 READYMIX 15ML,PCS,103,0,0,0,0
0000256,ZATHRIN 200 READYMIX 15ML,PCS,55,0,0,0,0
0000257,ZATHRIN 250 TAB 10*10,PCS,1,0,0,0,0
0000258,ZATHRIN 500 TAB 10*5,PCS,24,0,0,0,0
0000259,ZATHRIN XL 100 READYMIX SUSP 30ML,PCS,0,0,0,0,0
0000554,ZATHRIN XL 200 REDIMIX 30ML 1,PCS,45,0,0,0,0
it9086,ZEDDOT CAP 1*10,PCS,15,0,0,0,0
it9533,ZEDOCEF 100 DRY SYP 1*30ML,PCS,0,0,0,0,0
it9284,ZEDOCEF 200 TAB 1*10,PCS,10,0,0,0,0
it9532,ZEDOCEF 50 DRY SYP 1*30ML,PCS,0,0,0,0,0
it9899,ZEDOCEF CV 100 DT 1*6,PCS,0,0,0,0,0
0000565,ZEDOCEF CV 100 SYP 30ML,PCS,0,0,0,0,0
it9304,ZEDOCEF CV 200 TAB 1*10,PCS,3,0,0,0,0
it9506,ZEDOCEF CV 50 DRY SYP 1*30ML,PCS,0,0,0,0,0
it9770,ZEDOCEF CV 50 DT TAB 1*6,PCS,0,0,0,0,0
it9702,ZEDOCEF DXL 200 TAB 1*10,PCS,16,0,0,0,0
it9695,ZEDOCEF O TAB 1*10,PCS,0,0,0,0,0
0000488,ZEFRICH MILK 200GM 1,PCS,20,0,0,0,0
0000362,ZEFU 250 TAB 1*10,PCS,7,0,0,0,0
0000363,ZEFU 500 TAB 1*10,PCS,10,0,0,0,0
0000578,ZEFU CV 250 TAB 1*6,PCS,0,0,0,0,0
0000444,ZEFU CV 500 TAB 1*6,PCS,2,0,0,0,0
0000399,ZEFU DRY SYP 30ML 1,PCS,20,0,0,0,0
it10818,ZELFOL-A CAP 1*10,PCS,27,0,0,10,1
it10554,ZENSITA D 100/10 1*10,PCS,1,0,0,0,0
0000746,ZENSITA M 500 TAB 1*10,PCS,4,0,0,0,0
it10435,ZEROTUSS D SYRUP 100ML,PCS,0,0,0,0,0
it10790,ZEROTUSS D12 SUSP 60ML,PCS,0,0,0,0,0
it10185,ZEROTUSS LS DROP 15ML,PCS,40,0,0,0,0
it10054,ZEROTUSS LS SYP 100ML,PCS,23,0,0,0,0
it10102,ZEROTUSS SUSP 60ML,PCS,0,0,0,0,0
it10264,ZIBLOK 50 TAB 1*14,PCS,5,0,0,0,0
it8821,ZICAM .25 TAB 1*10,PCS,0,0,0,0,0
it10746,ZIDLIV 150MG TAB 1*15,PCS,17,0,0,0,0
it10747,ZIDLIV 300MG TAB 1*15,PCS,0,0,0,0,0
0000340,ZIFI 100 DRY SYP 30ML,PCS,1,0,0,0,0
0000285,ZIFI 100 DT TAB 1*10,PCS,13,0,0,0,0
0000286,ZIFI 100 READYMIX 30ML,PCS,9,0,0,0,0
0000287,ZIFI 200 TAB 30*10,PCS,124,0,0,0,0
0000468,ZIFI 400 TAB 1*10,PCS,12,0,0,0,0
0000288,ZIFI 50 DRY SYP 30ML,PCS,0,0,0,0,0
0000289,ZIFI 50 DT TAB 1*10,PCS,35,0,0,0,0
0000290,ZIFI 50 READYMIX 60ML,PCS,0,0,0,0,0
0000291,ZIFI CV 100 DRY SYP 30ML,PCS,3,0,0,0,0
0000341,ZIFI CV 100 DT TAB 5*10,PCS,20,0,0,0,0
0000292,ZIFI CV 200 TAB 10*10,PCS,1,0,0,0,0
0000293,ZIFI CV 50 DRY SYP 30ML,PCS,9,0,0,0,0
0000414,ZIFI CV 50 DT TAB 1*10,PCS,10,0,0,0,0
0000361,ZIFI DROP 10ML,PCS,18,0,0,0,0
0000339,ZIFI LBX NEO TAB 1*10,PCS,12,0,0,0,0
0000294,ZIFI O 100 DT TAB 1*10,PCS,19,0,0,0,0
0000295,ZIFI O 200 10*10,PCS,0,0,0,0,0
it10776,ZIFI O SUSPENSION 60ML,PCS,0,0,0,0,0
it10032,ZIFI X 1GM INJ 1,PCS,0,0,0,0,0
it10282,ZIFI X 250MG INJ 1,PCS,0,0,0,0,0
it10284,ZIFI X 500MG INJ 1,PCS,0,0,0,0,0
it10182,ZIFI XL 1.5 INJ 1,PCS,0,0,0,0,0
0000373,ZIGLIM 1 TAB 1*10,PCS,20,0,0,0,0
0000417,ZIGLIM 2 TAB 1*10,PCS,20,0,0,0,0
0000303,ZIGLIM M1 TAB 1*15,PCS,6,0,0,0,0
0000304,ZIGLIM M2 TAB 1*15,PCS,6,0,0,0,0
0000409,ZIGLIM MV1 TAB 1*10,PCS,7,0,0,0,0
0000410,ZIGLIM MV2 TAB 10*10,PCS,37,0,0,0,0
0000305,ZIGLIM PLUS 1 TAB 15*10,PCS,30,0,0,0,0
0000306,ZIGLIM PLUS 2 TAB 15*10,PCS,4,0,0,0,0
it9950,ZILAMAC 500 VIAL 1,PCS,0,0,0,0,0
it10485,ZILOS 25 TABLET 1*10,PCS,0,0,0,0,0
it10540,ZILOS 50 TABLETS 1*10,PCS,0,0,0,0,0
it10541,ZILOS-AM TABLETS 1*10,PCS,0,0,0,0,0
it8911,ZILSAR CH 40/12.5 TAB 1*10,PCS,0,0,0,0,0
it9322,ZINCITOTAL SUSP 200ML,PCS,2,0,0,0,0
0000598,ZINCITOTAL SYP 100ML 100ML,PCS,0,0,0,0,0
it9321,ZINCITOTAL TAB 5*10,PCS,20,0,0,0,0
it7950,ZINCONIA 50 TAB 1X10,PCS,56,0,0,0,0
it7732,ZINCONIA SYP 100ML,PCS,44,0,0,0,0
it7733,ZINCONIA SYP 50ML 1X50ML,PCS,0,0,0,0,0
it10696,ZIORAL DROP 15ML,PCS,8,0,0,0,0
0000420,ZIORAL ORAL SUSP 100ML 1,PCS,20,0,0,0,0
0000296,ZIPANT 40 TAB 1*10,PCS,0,0,0,0,0
0000297,ZIPANT DSR CAP 1*15,PCS,0,0,0,0,0
0000592,ZIPOD 100 DRY SYP 1,PCS,43,0,0,0,0
0000494,ZIPOD 200 TAB 1*10,PCS,20,0,0,0,0
0000353,ZIPOD 50 DRY SYP 30ML 1,PCS,0,0,0,0,0
0000576,ZIPOD CV 200 TAB 1*10,PCS,0,0,0,0,0
0000567,ZIPOD-O TAB 1*10,PCS,10,0,0,0,0
it10542,ZIRAM 5 TABLETS 1*10,PCS,0,0,0,0,0
it10888,ZISPER IR 4 TAB 1*10,PCS,0,0,0,0,0
it8842,ZISPER LS TAB 1*10,PCS,10,0,0,0,0
it9923,ZISPER PLUS TAB 1*10,PCS,3,0,0,0,0
0000718,ZITA D 10 TAB 1*15,PCS,18,0,0,0,0
it10262,ZITA D 5 TAB 1*15,PCS,10,0,0,0,0
it10503,ZITA DM 1000 TAB 1*10,PCS,0,0,0,0,0
it10335,ZITA DM 500 TAB 1*15,PCS,150,0,0,0,0
it9124,ZITA MET 20/1000 TAB 1*15,PCS,8,0,0,0,0
it9126,ZITA MET PLUS 20MG/500MG 1*15,PCS,0,0,0,0,0
0000717,ZITA PIO 20/15 TAB 1*10,PCS,0,0,0,0,0
0000199,ZITA PLUS R TAB 1*10,PCS,0,0,0,0,0
it9125,ZITA PLUS TAB 1*15,PCS,0,0,0,0,0
it10159,ZITA TAB 1*15,PCS,0,0,0,0,0
0000307,ZITELMI-40 TAB 1*10,PCS,7,0,0,0,0
0000308,ZITELMI-H TAB 1*10,PCS,3,0,0,0,0
it8699,ZITEN 20 TAB 1*15,PCS,38,0,0,0,0
it8697,ZITEN M 20/1000 MG TAB 1*10,PCS,1,0,0,0,0
it8700,ZITEN M 20/500 MG TAB 1*15,PCS,0,0,0,0,0
it8688,ZITHQ-500 TAB 1*3,PCS,0,10,3,10,3
it9467,ZITHROX 100 MG 15ML,PCS,37,0,0,0,0
it9468,ZITHROX 200MG 15ML,PCS,15,0,0,0,0
it9465,ZITHROX 250 TAB 1*10,PCS,0,0,0,0,0
it9466,ZITHROX 500 TAB 1*5,PCS,19,0,0,0,0
0000260,ZITRAN 100 CAP 1*7,PCS,40,0,0,0,0
0000261,ZITRAN 200 CAP 1*7,PCS,27,0,0,0,0
0000532,ZITRAN SB 130 CAP 1*10,PCS,0,0,0,0,0
0000533,ZITRAN SB 65 CAP 1*10,PCS,66,0,0,0,0
0000309,ZIVAST 10MG TAB 15*10,PCS,16,0,0,0,0
0000535,ZIVAST 20 TAB 1*10,PCS,1,0,0,0,0
0000310,ZIVAST ASP 10 CAP 10*15,PCS,12,0,0,0,0
0000374,ZIVAST F TAB 1*10,PCS,8,0,0,0,0
0000354,ZO 100DT TAB 1*10,PCS,25,0,0,0,0
0000355,ZO 200 DT TAB 1*10,PCS,60,0,0,0,0
it10307,ZO 50 SUSP 60ML,PCS,0,0,0,0,0
it10450,ZOCON 100 DT 4T,PCS,0,0,0,0,0
0000320,ZOCON 150 TAB 3*10,PCS,0,0,0,0,0
0000321,ZOCON 200 TAB 20*2,PCS,11,0,0,0,0
0000322,ZOCON 400 TAB 20*1,PCS,57,0,0,0,0
0000323,ZOCON 50 DT TAB 10*4,PCS,18,0,0,0,0
0000324,ZOCON AS KIT 1,PCS,14,0,0,0,0
0000559,ZOCON C CRM 15GM,PCS,0,0,0,0,0
0000325,ZOCON DUSTING POW 100GM,PCS,4,0,0,0,0
0000575,ZOCON EYE DROP 5ML,PCS,1,0,0,0,0
0000445,ZOCON KZ SHAMPOO 5ML 5ML,PCS,44,0,0,0,0
0000328,ZOCON KZ SHAMPOO 60ML,PCS,5,0,0,0,0
0000364,ZOCON SOAP 100GM 1,PCS,38,0,0,0,0
it10493,ZOCON T KIT 1*10,PCS,5,0,0,0,0
0000479,ZOCON-L CREAM 10GM 1,PCS,8,0,0,0,0
0000480,ZOCON-L CREAM 30GM 1,PCS,15,0,0,0,0
0000408,ZOFORM SR 500 TAB 1*10,PCS,14,0,0,0,0
it9802,ZONAMAX 1GRM VIAL VIAL,PCS,35,0,0,0,0
0000616,ZONAMAX 3G VIAL VIAL,PCS,13,0,0,0,0
it9372,ZONAMAX ES INJ VIAL,PCS,7,0,0,0,0
it9951,ZONAMAX PS. VIAL,PCS,0,0,0,0,0
it7741,ZOSTUM 0 50 DT TAB 1X10,PCS,8,0,0,0,0
it7739,ZOSTUM 1.5GM INJ PCS,PCS,102,0,0,0,0
it10857,ZOSTUM INJ 500MG PCS,PCS,0,0,0,0,0
it8982,ZOSTUM O 100 DRY SYP 30ML,PCS,40,0,0,0,0
it7742,ZOSTUM O 200 TAB 1*10,PCS,10,0,0,0,0
it8537,ZOTT P TAB 1X10,PCS,0,0,0,0,0
0000336,ZOXAN 250 TAB 20*10,PCS,19,0,0,0,0
0000337,ZOXAN 500 TAB 20*10,PCS,20,0,0,0,0
0000333,ZOXAN E/E DROP 10ML,PCS,50,0,0,0,0
0000281,ZOXAN EYE OINT 10GM,PCS,35,0,0,0,0
0000338,ZOXAN-D E/E DROP 10ML,PCS,1,0,0,0,0
it10174,ZOXTIL 200 TAB 1*10,PCS,0,0,0,0,0
it9580,ZU-C 500 TAB 1*15,PCS,34,0,0,0,0
it9558,ZUCATOR 100 TAB 10 STR 1*10,PCS,0,0,0,0,0
it9849,ZUCATOR M 500 TAB 1*10,PCS,0,0,0,0,0
it10288,ZUGLIMIN 500 MG TAB 1*10,PCS,2,0,0,0,0
it7743,ZUVOG 0.2 TAB 1X10,PCS,6,0,0,0,0
it7764,ZUVOG 0.3 TAB 1X10,PCS,0,0,0,0,0
it7746,ZYNCET TAB 1X10,PCS,0,0,0,0,0
it10507,ZYNICOR 5 TAB 1*20,PCS,10,0,0,0,0
